
Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
31712688,10/08/2015 12:00:00 AM,10/19/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11211,426-442 METROPOLITAN AVE,METROPOLITAN AVE,,,,,LATLONG,BROOKLYN,,N/A,Closed,11/07/2015 07:01:21 PM,10/19/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,997041,199430,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71405677757165,-73.95386014166728,"(40.71405677757165, -73.95386014166728)"
31712765,10/08/2015 12:00:00 AM,10/18/2015 03:31:21 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11210,1478 BROOKLYN AVENUE,BROOKLYN AVENUE,FOSTER AVENUE,FARRAGUT ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,11/07/2015 04:11:40 PM,10/18/2015 03:31:21 PM,17 BROOKLYN,BROOKLYN,1000254,171472,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63731316182746,-73.94233655786051,"(40.63731316182746, -73.94233655786051)"
31712772,10/08/2015 12:00:00 AM,09/11/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11222,219 KINGSLAND AVENUE,KINGSLAND AVENUE,DRIGGS AVENUE,NASSAU AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,11/07/2015 08:59:20 AM,10/08/2015 09:10:09 AM,01 BROOKLYN,BROOKLYN,1000485,203138,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72422869382112,-73.94142796067328,"(40.72422869382112, -73.94142796067328)"
31712773,10/08/2015 12:00:00 AM,11/05/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,358 CUMBERLAND STREET,CUMBERLAND STREET,FULTON STREET,ATLANTIC COMMONS,,,ADDRESS,BROOKLYN,,N/A,Closed,11/07/2015 05:32:06 PM,11/05/2015 12:00:00 AM,02 BROOKLYN,BROOKLYN,991967,188745,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68473482960025,-73.97217538046634,"(40.68473482960025, -73.97217538046634)"
31712774,10/08/2015 12:00:00 AM,10/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11217,9 ATLANTIC COMMONS,ATLANTIC COMMONS,CUMBERLAND STREET,SOUTH OXFORD STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,11/07/2015 08:37:03 PM,10/22/2015 12:00:00 AM,02 BROOKLYN,BROOKLYN,991878,188553,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68420791060835,-73.97249649856167,"(40.68420791060835, -73.97249649856167)"
31712787,10/08/2015 12:00:00 AM,10/29/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221,1109 JEFFERSON AVENUE,JEFFERSON AVENUE,BUSHWICK AVENUE,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/07/2015 04:20:08 PM,10/29/2015 12:00:00 AM,04 BROOKLYN,BROOKLYN,1007669,190301,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.688978073624604,-73.91555444832179,"(40.688978073624604, -73.91555444832179)"
31712788,10/08/2015 12:00:00 AM,08/25/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10465,512 REYNOLDS AVENUE,REYNOLDS AVENUE,MILES AVENUE,DEAD END,,,ADDRESS,BRONX,,N/A,Pending,11/07/2015 10:53:40 AM,10/08/2015 10:56:35 AM,10 BRONX,BRONX,1036951,238736,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82179356265552,-73.80958836170106,"(40.82179356265552, -73.80958836170106)"
31712789,10/08/2015 12:00:00 AM,10/08/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10019,129 WEST   56 STREET,WEST   56 STREET,AVENUE OF THE AMERICAS,6 1/2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,11/07/2015 03:43:49 PM,10/08/2015 03:51:25 PM,05 MANHATTAN,MANHATTAN,990105,217681,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.764158550666764,-73.97886388256117,"(40.764158550666764, -73.97886388256117)"
31713665,10/08/2015 12:00:00 AM,10/06/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10029,154 EAST  106 STREET,EAST  106 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,11/07/2015 11:01:11 PM,10/06/2015 12:00:00 AM,11 MANHATTAN,MANHATTAN,999281,227828,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79199854526338,-73.94571650701847,"(40.79199854526338, -73.94571650701847)"
31713790,10/08/2015 12:00:00 AM,10/08/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11203,903 LENOX ROAD,LENOX ROAD,EAST 55 STREET,EAST 56 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,11/07/2015 11:35:11 AM,10/08/2015 11:45:57 AM,17 BROOKLYN,BROOKLYN,1004836,178155,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.655647082462096,-73.9258069292886,"(40.655647082462096, -73.9258069292886)"
31713803,10/08/2015 12:00:00 AM,10/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11364,220-15 HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,220 STREET,SPRINGFIELD BOULEVARD,,,ADDRESS,Oakland Gardens,,N/A,Closed,11/07/2015 02:50:49 PM,10/16/2015 12:00:00 AM,11 QUEENS,QUEENS,1051333,212356,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74929026860928,-73.75788906823205,"(40.74929026860928, -73.75788906823205)"
31714621,10/08/2015 12:00:00 AM,10/09/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10458,309 BEDFORD PARK BOULEVARD,BEDFORD PARK BOULEVARD,,,,,LATLONG,BRONX,,N/A,Closed,11/07/2015 09:48:10 PM,10/09/2015 12:00:00 AM,Unspecified BRONX,BRONX,1016078,256308,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87012336559542,-73.88492014678079,"(40.87012336559542, -73.88492014678079)"
31714623,10/08/2015 12:00:00 AM,10/15/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11418,88-01 107 STREET,107 STREET,88 AVENUE,89 AVENUE,,,ADDRESS,Richmond Hill,,N/A,Closed,11/07/2015 06:41:45 PM,10/15/2015 12:00:00 AM,09 QUEENS,QUEENS,1028539,192478,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69487359798189,-73.84028603953948,"(40.69487359798189, -73.84028603953948)"
31714804,10/08/2015 12:00:00 AM,11/06/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10459,SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,WESTCHESTER AVENUE,EAST 167 STREET,,,BLOCKFACE,BRONX,,N/A,Closed,11/07/2015 04:47:42 PM,11/06/2015 12:00:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
31715670,10/09/2015 12:00:00 AM,10/20/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11385,789 SENECA AVENUE,SENECA AVENUE,MADISON STREET,PUTNAM AVENUE,,,ADDRESS,Ridgewood,,N/A,Closed,11/08/2015 02:34:09 PM,10/20/2015 12:00:00 AM,05 QUEENS,QUEENS,1010373,194937,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70169524263695,-73.90578624025127,"(40.70169524263695, -73.90578624025127)"
31715671,10/09/2015 12:00:00 AM,10/01/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10128,338 EAST   92 STREET,EAST   92 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,11/08/2015 04:42:10 PM,10/09/2015 04:49:12 PM,08 MANHATTAN,MANHATTAN,998660,223915,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78125944257531,-73.94796760225341,"(40.78125944257531, -73.94796760225341)"
31715682,10/09/2015 12:00:00 AM,10/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11372,35-49 72 STREET,72 STREET,35 AVENUE,37 AVENUE,,,ADDRESS,Jackson Heights,,N/A,Closed,11/08/2015 12:40:53 PM,10/16/2015 12:00:00 AM,03 QUEENS,QUEENS,1013648,212701,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75044279230083,-73.89389721702946,"(40.75044279230083, -73.89389721702946)"
31715683,10/09/2015 12:00:00 AM,09/03/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467,3508 KINGS COLL PLACE,KINGS COLL PLACE,EAST GUN HILL ROAD,EAST 211 STREET,,,ADDRESS,BRONX,,N/A,Pending,11/08/2015 07:35:07 AM,10/09/2015 07:40:27 AM,07 BRONX,BRONX,1018590,259997,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.880239108389134,-73.87581866230458,"(40.880239108389134, -73.87581866230458)"
31715696,10/09/2015 12:00:00 AM,10/23/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11233,793 HANCOCK STREET,HANCOCK STREET,PATCHEN AVENUE,RALPH AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/08/2015 10:18:37 AM,10/23/2015 12:00:00 AM,03 BROOKLYN,BROOKLYN,1005301,189040,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.685522867994074,-73.92409705178652,"(40.685522867994074, -73.92409705178652)"
31715697,10/09/2015 12:00:00 AM,10/19/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11373,90-01 QUEENS BOULEVARD,QUEENS BOULEVARD,90 STREET,WOODHAVEN BOULEVARD,,,ADDRESS,Elmhurst,,N/A,Closed,11/08/2015 11:49:25 AM,10/19/2015 12:00:00 AM,04 QUEENS,QUEENS,1019726,206706,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73396573355456,-73.87199224562987,"(40.73396573355456, -73.87199224562987)"
31715715,10/09/2015 12:00:00 AM,10/20/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11221,1384 PUTNAM AVENUE,PUTNAM AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/08/2015 03:49:37 PM,10/20/2015 12:00:00 AM,04 BROOKLYN,BROOKLYN,1008592,192400,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69473685081455,-73.91221866042703,"(40.69473685081455, -73.91221866042703)"
31715716,10/09/2015 12:00:00 AM,10/09/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10453,2015 CRESTON AVENUE,CRESTON AVENUE,BUSH STREET,EAST BURNSIDE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,11/08/2015 10:27:50 AM,10/09/2015 10:39:41 AM,05 BRONX,BRONX,1010397,249710,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8520325101027,-73.90548654524089,"(40.8520325101027, -73.90548654524089)"
31716457,10/09/2015 12:00:00 AM,10/02/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,488 WAVERLY AVENUE,WAVERLY AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Pending,11/08/2015 05:39:18 PM,10/09/2015 05:42:09 PM,Unspecified BROOKLYN,BROOKLYN,993695,188321,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68356937119854,-73.96594545281705,"(40.68356937119854, -73.96594545281705)"
31716458,10/09/2015 12:00:00 AM,11/13/2015 05:02:30 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11233,1572 EASTERN PARKWAY,EASTERN PARKWAY,STERLING PLACE,PARK PLACE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/08/2015 05:35:50 AM,11/13/2015 05:02:30 PM,16 BROOKLYN,BROOKLYN,1007495,183756,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67101399998482,-73.91620444303751,"(40.67101399998482, -73.91620444303751)"
31716459,10/09/2015 12:00:00 AM,10/29/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11228,816 71 STREET,71 STREET,8 AVENUE,FT HAMILTON PARKWAY,,,ADDRESS,BROOKLYN,,N/A,Closed,11/08/2015 07:43:31 AM,10/29/2015 12:00:00 AM,10 BROOKLYN,BROOKLYN,979971,168377,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62883146774381,-74.01541555203403,"(40.62883146774381, -74.01541555203403)"
31716461,10/09/2015 12:00:00 AM,09/25/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11226,614 EAST   16 STREET,EAST   16 STREET,NEWKIRK AVENUE,FOSTER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,11/08/2015 12:01:06 PM,10/09/2015 12:07:13 PM,14 BROOKLYN,BROOKLYN,994697,170715,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63524365561828,-73.96235995543131,"(40.63524365561828, -73.96235995543131)"
31716462,10/09/2015 12:00:00 AM,10/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10011,224 WEST   13 STREET,WEST   13 STREET,7 AVENUE,GREENWICH AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,11/08/2015 10:28:57 AM,10/14/2015 12:00:00 AM,02 MANHATTAN,MANHATTAN,984020,208197,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.738129303986796,-74.00082995864254,"(40.738129303986796, -74.00082995864254)"
31716473,10/09/2015 12:00:00 AM,10/05/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10468,2337 GRAND CONCOURSE,GRAND CONCOURSE,EAST 183 STREET,FIELD PLACE,,,ADDRESS,BRONX,,N/A,Pending,11/08/2015 04:26:10 PM,10/09/2015 04:29:12 PM,05 BRONX,BRONX,1012082,252034,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85840604170503,-73.89938613893433,"(40.85840604170503, -73.89938613893433)"
31716519,10/09/2015 12:00:00 AM,10/20/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,10469,2918 LACONIA AVENUE,LACONIA AVENUE,ARNOW AVENUE,ADEE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,11/08/2015 10:54:27 AM,10/20/2015 12:00:00 AM,11 BRONX,BRONX,1024166,255614,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.868185680692726,-73.85568071111456,"(40.868185680692726, -73.85568071111456)"
31717138,10/10/2015 12:00:00 AM,10/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10012,120 WEST    3 STREET,WEST    3 STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Closed,11/09/2015 12:16:49 AM,10/14/2015 12:00:00 AM,02 MANHATTAN,MANHATTAN,984125,205447,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73058123331751,-74.00045101338677,"(40.73058123331751, -74.00045101338677)"
31717178,10/09/2015 12:00:00 AM,09/25/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11226,614 EAST   16 STREET,EAST   16 STREET,NEWKIRK AVENUE,FOSTER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,11/08/2015 11:51:55 AM,10/09/2015 11:58:03 AM,14 BROOKLYN,BROOKLYN,994697,170715,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63524365561828,-73.96235995543131,"(40.63524365561828, -73.96235995543131)"
31717179,10/09/2015 12:00:00 AM,10/01/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10128,338 EAST   92 STREET,EAST   92 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,11/08/2015 10:58:06 AM,10/09/2015 11:03:36 AM,08 MANHATTAN,MANHATTAN,998660,223915,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78125944257531,-73.94796760225341,"(40.78125944257531, -73.94796760225341)"
31717279,10/09/2015 02:56:31 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,10025,244 WEST 106 STREET,WEST 106 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Pending,11/08/2015 02:56:31 PM,10/09/2015 03:01:13 PM,07 MANHATTAN,MANHATTAN,993375,231101,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80099011282288,-73.96704119735972,"(40.80099011282288, -73.96704119735972)"
31717280,10/09/2015 12:00:00 AM,12/02/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10039,246 BRADHURST AVENUE,BRADHURST AVENUE,WEST 154 STREET,WEST 155 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,11/08/2015 10:28:10 AM,12/02/2015 12:00:00 AM,10 MANHATTAN,MANHATTAN,1001182,241417,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82929312847456,-73.93881689203339,"(40.82929312847456, -73.93881689203339)"
31717281,10/09/2015 12:00:00 AM,09/15/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467,2320 BRONX PARK EAST,BRONX PARK EAST,THWAITES PLACE,WARING AVENUE,,,ADDRESS,BRONX,,N/A,Pending,11/08/2015 08:01:38 AM,10/09/2015 08:07:34 AM,11 BRONX,BRONX,1020007,252638,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.860035297528064,-73.87073374247171,"(40.860035297528064, -73.87073374247171)"
31717282,10/09/2015 12:00:00 AM,10/19/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10027,20 WEST  125 STREET,WEST  125 STREET,5 AVENUE,LENOX AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,11/08/2015 11:16:16 PM,10/19/2015 12:00:00 AM,10 MANHATTAN,MANHATTAN,1000036,233187,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80670621889608,-73.94297727509881,"(40.80670621889608, -73.94297727509881)"
31717283,10/09/2015 12:00:00 AM,10/19/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11361,,,,,BELL BOULEVARD,45 DRIVE,INTERSECTION,Bayside,,N/A,Closed,11/08/2015 11:35:36 AM,10/19/2015 10:02:58 AM,11 QUEENS,QUEENS,1048351,215868,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.758951902419966,-73.76861794702305,"(40.758951902419966, -73.76861794702305)"
31717285,10/09/2015 12:00:00 AM,11/25/2015 12:40:11 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,189 STERLING PLACE,STERLING PLACE,FLATBUSH AVENUE,VANDERBILT AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/08/2015 04:49:32 PM,11/25/2015 12:40:11 PM,08 BROOKLYN,BROOKLYN,992214,185665,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67628071032236,-73.97128843076055,"(40.67628071032236, -73.97128843076055)"
31717300,10/09/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10031,520 WEST  151 STREET,WEST  151 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Assigned,11/08/2015 07:35:28 PM,10/09/2015 12:00:00 AM,09 MANHATTAN,MANHATTAN,999292,241438,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82935418849809,-73.94564628284782,"(40.82935418849809, -73.94564628284782)"
31717907,10/09/2015 12:00:00 AM,10/30/2015 02:53:54 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11211,185 MEEKER AVENUE,MEEKER AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Closed,11/08/2015 09:26:14 AM,10/30/2015 02:53:54 PM,Unspecified BROOKLYN,BROOKLYN,997477,199839,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71517874360572,-73.95228659360308,"(40.71517874360572, -73.95228659360308)"
31717994,10/09/2015 12:00:00 AM,10/27/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11215,256 PROSPECT PARK WEST,PROSPECT PARK WEST,WINDSOR PLACE,PROSPECT AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/08/2015 09:44:08 AM,10/27/2015 12:00:00 AM,07 BROOKLYN,BROOKLYN,989355,179354,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65896053169189,-73.98160038879253,"(40.65896053169189, -73.98160038879253)"
31718054,10/09/2015 12:00:00 AM,10/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10465,224 REVERE AVENUE,REVERE AVENUE,HARDING AVENUE,LAWTON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,11/08/2015 02:55:39 PM,10/16/2015 12:00:00 AM,10 BRONX,BRONX,1034899,236800,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81649180369829,-73.81701694126643,"(40.81649180369829, -73.81701694126643)"
